epoch,detector,grating,scale,slope,intercept,factor
2012-06-04_day18,CCD,G230LB,none,None,None,None
2012-06-04_day18,CCD,G430L,none,None,None,None
2012-06-18_day32,CCD,G230LB,none,None,None,None
2012-06-18_day32,CCD,G430L,none,None,None,None
