epoch,detector,grating,scale,slope,intercept,factor
2024-10-17_day7,CCD,G230LB,none,None,None,None
2024-10-17_day7,CCD,G430L,none,None,None,None
2024-10-17_day7,CCD,G750L,none,None,None,None
2024-10-18_day8,CCD,G230LB,none,None,None,None
2024-10-18_day8,CCD,G430L,none,None,None,None
2024-10-18_day8,CCD,G750L,none,None,None,None
