# SN2010JL lboo23030 G160M FUV z=0.011  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 1580.1452 1597.5268 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.1573 1597.5391 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.1694 1597.5513 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.1816 1597.5635 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.1937 1597.5758 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.2058 1597.5880 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.2179 1597.6003 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.2300 1597.6125 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.2421 1597.6248 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.2542 1597.6370 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.2663 1597.6492 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.2784 1597.6615 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.2905 1597.6737 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.3026 1597.6860 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.3148 1597.6982 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.3269 1597.7105 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.3390 1597.7227 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.3511 1597.7349 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.3632 1597.7472 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.3753 1597.7594 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.3874 1597.7717 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.3995 1597.7839 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.4116 1597.7962 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.4237 1597.8084 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.4358 1597.8206 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.4480 1597.8329 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.4601 1597.8451 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.4722 1597.8574 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.4843 1597.8696 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.4964 1597.8818 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.5085 1597.8941 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.5206 1597.9063 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.5327 1597.9186 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.5448 1597.9308 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.5569 1597.9431 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.5690 1597.9553 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.5812 1597.9675 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.5933 1597.9798 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.6054 1597.9920 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.6175 1598.0043 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.6296 1598.0165 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.6417 1598.0288 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.6538 1598.0410 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.6659 1598.0532 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.6780 1598.0655 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.6901 1598.0777 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.7022 1598.0900 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.7143 1598.1022 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.7265 1598.1145 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.7386 1598.1267 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.7507 1598.1389 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.7628 1598.1512 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.7749 1598.1634 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.7870 1598.1757 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.7991 1598.1879 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.8112 1598.2001 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.8233 1598.2124 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.8354 1598.2246 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.8475 1598.2369 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.8597 1598.2491 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.8718 1598.2614 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.8839 1598.2736 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.8960 1598.2858 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1580.9081 1598.2981 0.000000e+00 0.000000e+00 0.0000e+00 128 0
