# SN2018BSZ ldtc01010 G140L FUV z=0.027  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 1000.5446 1027.5593 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.6224 1027.6392 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.7002 1027.7192 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.7781 1027.7991 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.8559 1027.8790 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.9338 1027.9590 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.0116 1028.0389 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.0895 1028.1189 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.1673 1028.1988 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.2451 1028.2788 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.3230 1028.3587 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.4008 1028.4387 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.4787 1028.5186 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.5565 1028.5985 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.6344 1028.6785 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.7122 1028.7584 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.7900 1028.8384 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.8679 1028.9183 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.9457 1028.9983 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.0236 1029.0782 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.1014 1029.1582 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.1793 1029.2381 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.2571 1029.3180 0.000000e+00 0.000000e+00 0.0000e+00 128 4
