epoch,detector,grating,scale,slope,intercept,factor
2014-03-28_day3065,MAMA,G140L,none,None,None,None
2014-03-28_day3065,MAMA,G230L,none,None,None,None
2017-10-21_day4369,MAMA,G140L,none,None,None,None
2017-10-21_day4369,MAMA,G230L,none,None,None,None
