epoch,detector,grating,scale,slope,intercept,factor
2011-12-26_day88,MAMA,G230L,none,None,None,None
2011-12-26_day88,MAMA,G230M,none,None,None,None
2011-12-26_day88,MAMA,G140L,none,None,None,None
