# ASASSN-15LH ld30a1010 G140L FUV z=0.2326  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 834.7009 1028.8523 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 834.7657 1028.9322 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 834.8306 1029.0122 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 834.8954 1029.0921 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 834.9603 1029.1721 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.0252 1029.2520 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.0900 1029.3320 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.1549 1029.4119 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.2197 1029.4918 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.2846 1029.5718 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.3495 1029.6517 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.4143 1029.7317 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.4792 1029.8116 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.5440 1029.8916 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.6089 1029.9715 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.6738 1030.0515 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.7386 1030.1314 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.8035 1030.2114 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.8683 1030.2913 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.9332 1030.3713 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 835.9981 1030.4512 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.0629 1030.5312 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.1278 1030.6111 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.1926 1030.6910 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.2575 1030.7710 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.3224 1030.8509 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.3872 1030.9309 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.4521 1031.0108 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.5169 1031.0908 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.5818 1031.1707 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.6467 1031.2507 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.7115 1031.3306 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.7764 1031.4106 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.8412 1031.4905 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.9061 1031.5705 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 836.9710 1031.6504 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.0358 1031.7303 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.1007 1031.8103 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.1655 1031.8902 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.2304 1031.9702 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.2953 1032.0501 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.3601 1032.1301 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.4250 1032.2100 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.4898 1032.2900 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.5547 1032.3699 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.6196 1032.4499 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.6844 1032.5298 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.7493 1032.6098 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.8141 1032.6897 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.8790 1032.7697 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 837.9439 1032.8496 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.0087 1032.9295 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.0736 1033.0095 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.1384 1033.0894 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.2033 1033.1694 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.2682 1033.2493 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.3330 1033.3293 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.3979 1033.4092 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.4627 1033.4892 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.5276 1033.5691 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.5925 1033.6491 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.6573 1033.7290 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.7222 1033.8090 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.7870 1033.8889 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.8519 1033.9689 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.9168 1034.0488 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 838.9816 1034.1287 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.0465 1034.2087 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.1113 1034.2886 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.1762 1034.3686 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.2411 1034.4485 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.3059 1034.5285 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.3708 1034.6084 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.4356 1034.6884 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.5005 1034.7683 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.5654 1034.8483 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.6302 1034.9282 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.6951 1035.0082 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.7599 1035.0881 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.8248 1035.1680 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.8897 1035.2480 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 839.9545 1035.3279 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.0194 1035.4079 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.0842 1035.4878 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.1491 1035.5678 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.2140 1035.6477 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.2788 1035.7277 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.3437 1035.8076 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.4085 1035.8876 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.4734 1035.9675 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.5383 1036.0475 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.6031 1036.1274 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.6680 1036.2074 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.7328 1036.2873 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.7977 1036.3672 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.8626 1036.4472 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.9274 1036.5271 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 840.9923 1036.6071 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.0571 1036.6870 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.1220 1036.7670 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.1869 1036.8469 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.2517 1036.9269 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.3166 1037.0068 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.3814 1037.0868 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.4463 1037.1667 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.5112 1037.2467 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.5760 1037.3266 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.6409 1037.4066 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.7057 1037.4865 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.7706 1037.5664 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.8355 1037.6464 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.9003 1037.7263 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 841.9652 1037.8063 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.0300 1037.8862 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.0949 1037.9662 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.1598 1038.0461 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.2246 1038.1261 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.2895 1038.2060 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.3543 1038.2860 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.4192 1038.3659 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.4841 1038.4459 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.5489 1038.5258 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.6138 1038.6057 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.6786 1038.6857 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.7435 1038.7656 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.8084 1038.8456 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.8732 1038.9255 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 842.9381 1039.0055 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.0029 1039.0854 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.0678 1039.1654 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.1327 1039.2453 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.1975 1039.3253 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.2624 1039.4052 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.3272 1039.4852 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.3921 1039.5651 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.4570 1039.6451 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.5218 1039.7250 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.5867 1039.8049 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.6515 1039.8849 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.7164 1039.9648 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.7813 1040.0448 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.8461 1040.1247 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.9110 1040.2047 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 843.9758 1040.2846 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 844.0407 1040.3646 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 844.1056 1040.4445 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 844.1704 1040.5245 0.000000e+00 0.000000e+00 0.0000e+00 128 4
