epoch,detector,grating,scale,slope,intercept,factor
2021-09-16_day8,CCD,G230LB,none,None,None,None
2021-09-16_day8,CCD,G430L,none,None,None,None
2021-09-16_day8,CCD,G750L,none,None,None,None
2021-09-21_day13,CCD,G230LB,none,None,None,None
2021-09-21_day13,CCD,G430L,none,None,None,None
2021-09-21_day13,CCD,G750L,none,None,None,None
2021-09-28_day20,CCD,G230LB,none,None,None,None
2021-09-28_day20,CCD,G430L,none,None,None,None
2021-09-28_day20,CCD,G750L,none,None,None,None
