epoch,detector,grating,scale,slope,intercept,factor
2011-06-24_day23,CCD,G230LB,none,None,None,None
2011-06-24_day23,CCD,G430L,none,None,None,None
2011-06-24_day23,CCD,G750L,none,None,None,None
2012-03-29_day303,CCD,G430L,none,None,None,None
2012-03-29_day303,MAMA,G230L,none,None,None,None
