# SN2010JL lbk003020 G160M FUV z=0.011  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 1568.6531 1585.9083 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.6652 1585.9206 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.6774 1585.9328 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.6895 1585.9450 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.7016 1585.9573 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.7137 1585.9695 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.7258 1585.9818 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.7379 1585.9940 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.7500 1586.0063 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.7621 1586.0185 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.7742 1586.0307 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.7863 1586.0430 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.7985 1586.0552 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.8106 1586.0675 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.8227 1586.0797 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.8348 1586.0920 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.8469 1586.1042 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.8590 1586.1164 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.8711 1586.1287 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.8832 1586.1409 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.8953 1586.1532 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.9074 1586.1654 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.9195 1586.1777 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.9317 1586.1899 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.9438 1586.2021 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.9559 1586.2144 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.9680 1586.2266 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.9801 1586.2389 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1568.9922 1586.2511 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.0043 1586.2634 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.0164 1586.2756 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.0285 1586.2878 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.0406 1586.3001 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.0528 1586.3123 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.0649 1586.3246 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.0770 1586.3368 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.0891 1586.3491 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.1012 1586.3613 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.1133 1586.3735 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.1254 1586.3858 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.1375 1586.3980 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.1496 1586.4103 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.1617 1586.4225 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.1738 1586.4348 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.1860 1586.4470 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.1981 1586.4592 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.2102 1586.4715 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.2223 1586.4837 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.2344 1586.4960 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.2465 1586.5082 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.2586 1586.5205 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.2707 1586.5327 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.2828 1586.5449 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.2949 1586.5572 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.3071 1586.5694 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.3192 1586.5817 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.3313 1586.5939 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.3434 1586.6062 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.3555 1586.6184 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.3676 1586.6306 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.3797 1586.6429 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.3918 1586.6551 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.4039 1586.6674 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.4160 1586.6796 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.4281 1586.6919 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.4403 1586.7041 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.4524 1586.7163 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.4645 1586.7286 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.4766 1586.7408 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.4887 1586.7531 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.5008 1586.7653 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.5129 1586.7776 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.5250 1586.7898 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.5371 1586.8020 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.5492 1586.8143 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.5614 1586.8265 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.5735 1586.8388 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.5856 1586.8510 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.5977 1586.8633 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.6098 1586.8755 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.6219 1586.8877 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.6340 1586.9000 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.6461 1586.9122 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.6582 1586.9245 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.6703 1586.9367 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.6824 1586.9490 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.6946 1586.9612 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.7067 1586.9734 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.7188 1586.9857 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.7309 1586.9979 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.7430 1587.0102 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.7551 1587.0224 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.7672 1587.0347 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.7793 1587.0469 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.7914 1587.0591 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.8035 1587.0714 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.8157 1587.0836 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.8278 1587.0959 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.8399 1587.1081 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.8520 1587.1204 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.8641 1587.1326 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.8762 1587.1448 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1569.8883 1587.1571 0.000000e+00 0.000000e+00 0.0000e+00 128 0
