# AT2023IUC leno02010 G140L FUV z=0.07676  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 955.4924 1028.8360 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.5667 1028.9160 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.6409 1028.9959 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.7152 1029.0758 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.7894 1029.1558 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.8636 1029.2357 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.9379 1029.3157 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.0121 1029.3956 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.0864 1029.4756 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.1606 1029.5555 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.2349 1029.6355 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.3091 1029.7154 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.3834 1029.7954 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.4576 1029.8753 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.5319 1029.9552 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.6061 1030.0352 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.6804 1030.1151 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.7546 1030.1951 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.8288 1030.2750 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.9031 1030.3550 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.9773 1030.4349 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.0516 1030.5149 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.1258 1030.5948 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.2001 1030.6748 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.2743 1030.7547 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.3486 1030.8346 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.4228 1030.9146 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.4971 1030.9945 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.5713 1031.0745 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.6456 1031.1544 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.7198 1031.2344 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.7940 1031.3143 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.8683 1031.3943 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.9425 1031.4742 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 958.0168 1031.5542 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 958.0910 1031.6341 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 958.1653 1031.7140 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 958.2395 1031.7940 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 958.3138 1031.8739 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 958.3880 1031.9539 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 958.4623 1032.0338 0.000000e+00 0.000000e+00 0.0000e+00 128 4
