epoch,detector,grating,scale,slope,intercept,factor
2020-11-29_day25,MAMA,G230L,none,None,None,None
2020-11-29_day25,CCD,G430L,none,None,None,None
2020-11-29_day25,CCD,G750L,none,None,None,None
