# ZTF21AAKILYD ledo03010 G140L FUV z=0.084  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 948.0499 1027.6861 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.1237 1027.7661 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.1974 1027.8460 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.2712 1027.9260 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.3450 1028.0059 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.4187 1028.0859 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.4925 1028.1659 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.5662 1028.2458 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.6400 1028.3258 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.7138 1028.4057 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.7875 1028.4857 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.8613 1028.5656 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.9350 1028.6456 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.0088 1028.7255 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.0826 1028.8055 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.1563 1028.8854 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.2301 1028.9654 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.3038 1029.0454 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.3776 1029.1253 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.4513 1029.2053 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.5251 1029.2852 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.5989 1029.3652 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.6726 1029.4451 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.7464 1029.5251 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.8201 1029.6050 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.8939 1029.6850 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.9677 1029.7649 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.0414 1029.8449 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.1152 1029.9249 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.1889 1030.0048 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.2627 1030.0848 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.3365 1030.1647 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.4102 1030.2447 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.4840 1030.3246 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.5577 1030.4046 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.6315 1030.4845 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.7052 1030.5645 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.7790 1030.6444 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.8528 1030.7244 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.9265 1030.8044 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.0003 1030.8843 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.0740 1030.9643 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.1478 1031.0442 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.2216 1031.1242 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.2953 1031.2041 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.3691 1031.2841 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.4428 1031.3640 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.5166 1031.4440 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.5904 1031.5239 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.6641 1031.6039 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.7379 1031.6839 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.8116 1031.7638 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.8854 1031.8438 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.9591 1031.9237 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.0329 1032.0037 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.1067 1032.0836 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.1804 1032.1636 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.2542 1032.2435 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.3279 1032.3235 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.4017 1032.4034 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.4755 1032.4834 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.5492 1032.5634 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.6230 1032.6433 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.6967 1032.7233 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.7705 1032.8032 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.8443 1032.8832 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.9180 1032.9631 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 952.9918 1033.0431 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.0655 1033.1230 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.1393 1033.2030 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.2130 1033.2829 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.2868 1033.3629 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.3606 1033.4429 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.4343 1033.5228 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.5081 1033.6028 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.5818 1033.6827 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.6556 1033.7627 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.7294 1033.8426 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.8031 1033.9226 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.8769 1034.0025 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 953.9506 1034.0825 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.0244 1034.1624 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.0982 1034.2424 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.1719 1034.3224 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.2457 1034.4023 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.3194 1034.4823 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.3932 1034.5622 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.4669 1034.6422 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.5407 1034.7221 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.6145 1034.8021 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.6882 1034.8820 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.7620 1034.9620 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.8357 1035.0419 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.9095 1035.1219 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 954.9833 1035.2019 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.0570 1035.2818 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.1308 1035.3618 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.2045 1035.4417 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.2783 1035.5217 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.3521 1035.6016 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.4258 1035.6816 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.4996 1035.7615 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.5733 1035.8415 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.6471 1035.9214 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.7208 1036.0014 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.7946 1036.0814 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.8684 1036.1613 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 955.9421 1036.2413 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.0159 1036.3212 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.0896 1036.4012 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.1634 1036.4811 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.2372 1036.5611 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.3109 1036.6410 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.3847 1036.7210 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.4584 1036.8009 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.5322 1036.8809 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.6060 1036.9609 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.6797 1037.0408 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.7535 1037.1208 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.8272 1037.2007 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.9010 1037.2807 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 956.9747 1037.3606 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.0485 1037.4406 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.1223 1037.5205 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 957.1960 1037.6005 0.000000e+00 0.000000e+00 0.0000e+00 128 4
