# SN2009IP lc6502040 G130M FUV z=0.006  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 1298.9769 1306.7707 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1298.9868 1306.7807 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1298.9967 1306.7907 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.0066 1306.8007 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.0165 1306.8106 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.0264 1306.8206 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.0363 1306.8306 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.0463 1306.8405 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.0562 1306.8505 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.0661 1306.8605 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.0760 1306.8704 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.0859 1306.8804 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.0958 1306.8904 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.1057 1306.9003 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.1156 1306.9103 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.1255 1306.9203 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.1354 1306.9303 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.1454 1306.9402 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.1553 1306.9502 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.1652 1306.9602 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.1751 1306.9701 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.1850 1306.9801 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.1949 1306.9901 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.2048 1307.0000 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.2147 1307.0100 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.2246 1307.0200 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.2345 1307.0300 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.2445 1307.0399 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.2544 1307.0499 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.2643 1307.0599 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.2742 1307.0698 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.2841 1307.0798 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.2940 1307.0898 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.3039 1307.0997 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.3138 1307.1097 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.3237 1307.1197 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.3336 1307.1296 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.3436 1307.1396 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.3535 1307.1496 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.3634 1307.1596 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.3733 1307.1695 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.3832 1307.1795 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.3931 1307.1895 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.4030 1307.1994 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.4129 1307.2094 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.4228 1307.2194 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.4327 1307.2293 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.4426 1307.2393 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.4526 1307.2493 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.4625 1307.2592 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.4724 1307.2692 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.4823 1307.2792 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.4922 1307.2892 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.5021 1307.2991 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.5120 1307.3091 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.5219 1307.3191 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.5318 1307.3290 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.5417 1307.3390 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.5517 1307.3490 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.5616 1307.3589 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.5715 1307.3689 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.5814 1307.3789 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.5913 1307.3888 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.6012 1307.3988 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.6111 1307.4088 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.6210 1307.4188 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.6309 1307.4287 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.6408 1307.4387 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.6508 1307.4487 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.6607 1307.4586 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.6706 1307.4686 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.6805 1307.4786 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.6904 1307.4885 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.7003 1307.4985 0.000000e+00 0.000000e+00 0.0000e+00 128 2
FUVA 1299.7102 1307.5085 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.7201 1307.5184 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.7300 1307.5284 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.7399 1307.5384 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.7499 1307.5484 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.7598 1307.5583 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.7697 1307.5683 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.7796 1307.5783 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.7895 1307.5882 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.7994 1307.5982 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.8093 1307.6082 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.8192 1307.6181 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.8291 1307.6281 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.8390 1307.6381 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.8490 1307.6480 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.8589 1307.6580 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.8688 1307.6680 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.8787 1307.6780 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.8886 1307.6879 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.8985 1307.6979 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.9084 1307.7079 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.9183 1307.7178 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.9282 1307.7278 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.9381 1307.7378 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.9480 1307.7477 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.9580 1307.7577 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.9679 1307.7677 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.9778 1307.7776 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.9877 1307.7876 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1299.9976 1307.7976 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.0075 1307.8076 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.0174 1307.8175 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.0273 1307.8275 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.0372 1307.8375 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.0471 1307.8474 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.0571 1307.8574 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.0670 1307.8674 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.0769 1307.8773 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.0868 1307.8873 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.0967 1307.8973 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.1066 1307.9072 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.1165 1307.9172 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1300.1264 1307.9272 0.000000e+00 0.000000e+00 0.0000e+00 128 0
