# SN2014C lcvc03010 G140L FUV z=0.003  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 1181.3006 1184.8445 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1181.3804 1184.9245 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1181.4602 1185.0045 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1181.5400 1185.0846 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1181.6197 1185.1646 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1181.6995 1185.2446 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1181.7793 1185.3246 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1181.8591 1185.4047 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1181.9389 1185.4847 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.0187 1185.5647 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.0985 1185.6447 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.1782 1185.7248 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.2580 1185.8048 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.3378 1185.8848 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.4176 1185.9648 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.4974 1186.0449 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.5772 1186.1249 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.6570 1186.2049 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.7367 1186.2849 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.8165 1186.3650 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.8963 1186.4450 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1182.9761 1186.5250 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.0559 1186.6051 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.1357 1186.6851 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.2155 1186.7651 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.2952 1186.8451 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.3750 1186.9252 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.4548 1187.0052 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.5346 1187.0852 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.6144 1187.1652 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.6942 1187.2453 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.7740 1187.3253 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.8537 1187.4053 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1183.9335 1187.4853 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1184.0133 1187.5654 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1184.0931 1187.6454 0.000000e+00 0.000000e+00 0.0000e+00 128 0
