# SN2025AFCR lfom15010 G140L FUV z=0.1335  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 907.7974 1028.9883 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 907.8679 1029.0683 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 907.9385 1029.1482 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.0090 1029.2282 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.0795 1029.3082 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.1501 1029.3881 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.2206 1029.4681 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.2912 1029.5480 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.3617 1029.6280 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.4322 1029.7079 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.5028 1029.7879 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.5733 1029.8679 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.6439 1029.9478 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.7144 1030.0278 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.7849 1030.1077 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.8555 1030.1877 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.9260 1030.2676 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 908.9966 1030.3476 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.0671 1030.4276 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.1376 1030.5075 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.2082 1030.5875 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.2787 1030.6674 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.3493 1030.7474 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.4198 1030.8273 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.4903 1030.9073 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.5609 1030.9873 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.6314 1031.0672 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.7020 1031.1472 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.7725 1031.2271 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.8430 1031.3071 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.9136 1031.3870 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 909.9841 1031.4670 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.0547 1031.5470 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.1252 1031.6269 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.1957 1031.7069 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.2663 1031.7868 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.3368 1031.8668 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.4074 1031.9467 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.4779 1032.0267 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.5484 1032.1067 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.6190 1032.1866 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.6895 1032.2666 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.7601 1032.3465 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.8306 1032.4265 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.9011 1032.5064 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 910.9717 1032.5864 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.0422 1032.6664 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.1128 1032.7463 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.1833 1032.8263 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.2538 1032.9062 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.3244 1032.9862 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.3949 1033.0661 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.4655 1033.1461 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.5360 1033.2261 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.6065 1033.3060 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.6771 1033.3860 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.7476 1033.4659 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.8182 1033.5459 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.8887 1033.6258 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 911.9592 1033.7058 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.0298 1033.7858 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.1003 1033.8657 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.1709 1033.9457 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.2414 1034.0256 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.3119 1034.1056 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.3825 1034.1855 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.4530 1034.2655 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.5236 1034.3455 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.5941 1034.4254 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.6646 1034.5054 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.7352 1034.5853 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.8057 1034.6653 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.8763 1034.7452 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 912.9468 1034.8252 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.0173 1034.9052 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.0879 1034.9851 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.1584 1035.0651 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.2290 1035.1450 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.2995 1035.2250 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.3700 1035.3049 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.4406 1035.3849 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.5111 1035.4649 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.5817 1035.5448 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.6522 1035.6248 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.7227 1035.7047 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.7933 1035.7847 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.8638 1035.8646 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 913.9344 1035.9446 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.0049 1036.0246 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.0754 1036.1045 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.1460 1036.1845 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.2165 1036.2644 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.2871 1036.3444 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.3576 1036.4243 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.4281 1036.5043 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.4987 1036.5843 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.5692 1036.6642 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.6398 1036.7442 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.7103 1036.8241 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.7808 1036.9041 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.8514 1036.9840 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.9219 1037.0640 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 914.9925 1037.1440 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 915.0630 1037.2239 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 915.1335 1037.3039 0.000000e+00 0.000000e+00 0.0000e+00 128 4
