# ZTF21AAKILYD ledo01010 G140L FUV z=0.084  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 948.0546 1027.6911 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.1283 1027.7711 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.2021 1027.8511 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.2758 1027.9310 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.3496 1028.0110 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.4234 1028.0909 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.4971 1028.1709 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.5709 1028.2508 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.6446 1028.3308 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.7184 1028.4107 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.7922 1028.4907 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.8659 1028.5706 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.9397 1028.6506 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.0134 1028.7306 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.0872 1028.8105 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.1609 1028.8905 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.2347 1028.9704 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.3085 1029.0504 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.3822 1029.1303 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.4560 1029.2103 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.5297 1029.2902 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.6035 1029.3702 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.6773 1029.4502 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.7510 1029.5301 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.8248 1029.6101 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.8985 1029.6900 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.9723 1029.7700 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.0461 1029.8499 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.1198 1029.9299 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.1936 1030.0098 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.2673 1030.0898 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.3411 1030.1697 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.4149 1030.2497 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.4886 1030.3297 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.5624 1030.4096 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.6361 1030.4896 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.7099 1030.5695 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.7836 1030.6495 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.8574 1030.7294 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 950.9312 1030.8094 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.0049 1030.8893 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.0787 1030.9693 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.1524 1031.0492 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.2262 1031.1292 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.3000 1031.2092 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 951.3737 1031.2891 0.000000e+00 0.000000e+00 0.0000e+00 128 4
