# SN2009IP lc6502070 G160M FUV z=0.006  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 1587.9573 1597.4850 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1587.9695 1597.4973 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1587.9816 1597.5095 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1587.9938 1597.5218 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.0060 1597.5340 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.0181 1597.5463 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.0303 1597.5585 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.0425 1597.5707 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.0547 1597.5830 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.0668 1597.5952 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.0790 1597.6075 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.0912 1597.6197 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.1033 1597.6320 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.1155 1597.6442 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.1277 1597.6564 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.1398 1597.6687 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.1520 1597.6809 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.1642 1597.6932 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.1764 1597.7054 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.1885 1597.7177 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.2007 1597.7299 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.2129 1597.7421 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.2250 1597.7544 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.2372 1597.7666 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.2494 1597.7789 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.2615 1597.7911 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.2737 1597.8034 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.2859 1597.8156 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.2981 1597.8278 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.3102 1597.8401 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.3224 1597.8523 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.3346 1597.8646 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.3467 1597.8768 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.3589 1597.8891 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.3711 1597.9013 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.3833 1597.9136 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.3954 1597.9258 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.4076 1597.9380 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.4198 1597.9503 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.4319 1597.9625 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.4441 1597.9748 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.4563 1597.9870 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.4684 1597.9993 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.4806 1598.0115 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.4928 1598.0237 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.5050 1598.0360 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.5171 1598.0482 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.5293 1598.0605 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.5415 1598.0727 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.5536 1598.0850 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.5658 1598.0972 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.5780 1598.1094 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.5901 1598.1217 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.6023 1598.1339 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.6145 1598.1462 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.6267 1598.1584 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.6388 1598.1707 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1588.6510 1598.1829 0.000000e+00 0.000000e+00 0.0000e+00 128 0
