epoch,detector,grating,scale,slope,intercept,factor
2021-04-28_day17,MAMA,G230L,none,None,None,None
2021-04-28_day17,CCD,G430L,none,None,None,None
2021-04-28_day17,CCD,G750L,none,None,None,None
