epoch,detector,grating,scale,slope,intercept,factor
2018-03-19_day9,MAMA,G230L,none,None,None,None
2018-03-24_day14,MAMA,G230L,none,None,None,None
2018-03-24_day14,CCD,G430L,none,None,None,None
2018-03-24_day14,CCD,G750L,none,None,None,None
