epoch,detector,grating,scale,slope,intercept,factor
2022-12-10_day4,MAMA,G140L,none,None,None,None
2022-12-10_day4,MAMA,G230L,none,None,None,None
2022-12-11_day5,MAMA,G140L,none,None,None,None
2022-12-12_day6,MAMA,G140L,none,None,None,None
2022-12-12_day6,MAMA,G230L,none,None,None,None
2022-12-24_day18,MAMA,G140L,none,None,None,None
2022-12-24_day18,MAMA,G230L,none,None,None,None
2022-12-25_day20,MAMA,G230L,none,None,None,None
