# ZTF21ACKXDOS letz02010 G130M FUV z=0.018  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 1254.7973 1277.3836 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.8071 1277.3936 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.8169 1277.4036 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.8267 1277.4135 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.8365 1277.4235 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.8462 1277.4335 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.8560 1277.4434 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.8658 1277.4534 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.8756 1277.4634 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.8854 1277.4733 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.8952 1277.4833 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.9050 1277.4933 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.9148 1277.5033 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.9246 1277.5132 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.9344 1277.5232 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.9442 1277.5332 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.9540 1277.5431 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.9637 1277.5531 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.9735 1277.5631 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.9833 1277.5730 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1254.9931 1277.5830 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.0029 1277.5930 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.0127 1277.6029 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.0225 1277.6129 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.0323 1277.6229 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.0421 1277.6328 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.0519 1277.6428 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.0617 1277.6528 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.0715 1277.6627 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.0812 1277.6727 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.0910 1277.6827 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1008 1277.6926 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1106 1277.7026 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1204 1277.7126 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1302 1277.7225 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1400 1277.7325 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1498 1277.7425 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1596 1277.7525 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1694 1277.7624 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1792 1277.7724 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1890 1277.7824 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.1987 1277.7923 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.2085 1277.8023 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.2183 1277.8123 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.2281 1277.8222 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.2379 1277.8322 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1255.2477 1277.8422 0.000000e+00 0.000000e+00 0.0000e+00 128 0
