epoch,detector,grating,scale,slope,intercept,factor
2025-05-08_day5,CCD,G230LB,none,None,None,None
2025-05-08_day5,CCD,G430L,none,None,None,None
2025-05-08_day5,CCD,G750L,none,None,None,None
