epoch,detector,grating,scale,slope,intercept,factor
2025-07-31_day7,CCD,G430L,none,None,None,None
2025-07-31_day7,CCD,G750L,none,None,None,None
2025-07-31_day7,CCD,G230LB,none,None,None,None
