epoch,detector,grating,scale,slope,intercept,factor
2011-08-12_day8,CCD,G430L,none,None,None,None
2011-08-15_day12,CCD,G430L,none,None,None,None
2011-08-19_day15,CCD,G430L,none,None,None,None
2011-08-23_day20,CCD,G430L,none,None,None,None
2011-08-27_day24,CCD,G430L,none,None,None,None
2011-08-12_day8,MAMA,G230L,none,None,None,None
2011-08-19_day15,MAMA,G230L,none,None,None,None
