epoch,detector,grating,scale,slope,intercept,factor
2016-05-14_day11,CCD,G430L,none,None,None,None
2016-05-14_day11,MAMA,G230L,none,None,None,None
2016-05-21_day18,CCD,G430L,none,None,None,None
2016-05-21_day18,MAMA,G230L,none,None,None,None
2016-05-29_day26,CCD,G430L,none,None,None,None
2016-05-29_day26,MAMA,G230L,none,None,None,None
