# SN2023IXF lf8803050 G230L NUV z=0.00087  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
NUVA 2052.9525 2054.7386 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2053.3435 2055.1299 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2053.7344 2055.5211 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2054.1253 2055.9124 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2054.5163 2056.3037 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2054.9072 2056.6950 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2055.2982 2057.0863 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2055.6891 2057.4776 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2056.0800 2057.8688 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2056.4710 2058.2601 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2056.8619 2058.6514 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2057.2529 2059.0427 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2057.6438 2059.4339 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2058.0347 2059.8252 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2058.4257 2060.2165 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2058.8166 2060.6078 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2059.2075 2060.9990 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2059.5985 2061.3903 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2059.9894 2061.7816 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2060.3803 2062.1729 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2060.7713 2062.5641 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2061.1622 2062.9554 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2061.5531 2063.3467 0.000000e+00 0.000000e+00 0.0000e+00 128 0
NUVA 2061.9441 2063.7379 0.000000e+00 0.000000e+00 0.0000e+00 128 0
