epoch,detector,grating,scale,slope,intercept,factor
2023-05-14_day24,MAMA,G230L,none,None,None,None
2023-05-14_day24,CCD,G430L,none,None,None,None
2023-05-14_day24,CCD,G750L,none,None,None,None
