epoch,detector,grating,scale,slope,intercept,factor
2003-03-10_day21,CCD,G430L,none,None,None,None
2003-03-10_day21,MAMA,G230L,none,None,None,None
2003-03-17_day28,CCD,G430L,none,None,None,None
2003-03-17_day28,MAMA,G230L,none,None,None,None
2003-03-24_day34,CCD,G430L,none,None,None,None
2003-03-24_day34,MAMA,G230L,none,None,None,None
