# AT2024WPP lf7t02010 G140L FUV z=0.08678  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 946.7399 1028.8979 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 946.8134 1028.9779 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 946.8870 1029.0578 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 946.9606 1029.1378 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.0341 1029.2177 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.1077 1029.2977 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.1813 1029.3776 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.2548 1029.4576 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.3284 1029.5375 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.4019 1029.6175 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.4755 1029.6974 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.5491 1029.7774 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.6226 1029.8573 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.6962 1029.9373 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.7698 1030.0172 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.8433 1030.0972 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.9169 1030.1771 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.9905 1030.2571 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.0640 1030.3370 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.1376 1030.4170 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.2112 1030.4969 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.2847 1030.5769 0.000000e+00 0.000000e+00 0.0000e+00 128 4
