epoch,detector,grating,scale,slope,intercept,factor
2020-10-23_day18,MAMA,G230L,none,None,None,None
2020-10-23_day18,CCD,G430L,none,None,None,None
2020-10-23_day18,CCD,G750L,none,None,None,None
