# SN2018BSZ ldtd01010 G140L FUV z=0.027  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 1000.5139 1027.5278 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.5917 1027.6077 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.6696 1027.6876 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.7474 1027.7676 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.8252 1027.8475 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.9031 1027.9275 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1000.9809 1028.0074 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.0588 1028.0874 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.1366 1028.1673 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.2145 1028.2472 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.2923 1028.3272 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.3701 1028.4071 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.4480 1028.4871 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.5258 1028.5670 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.6037 1028.6470 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.6815 1028.7269 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.7593 1028.8068 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.8372 1028.8868 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.9150 1028.9667 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1001.9929 1029.0467 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.0707 1029.1266 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.1485 1029.2065 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.2264 1029.2865 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.3042 1029.3664 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.3821 1029.4464 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.4599 1029.5263 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.5377 1029.6063 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.6156 1029.6862 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.6934 1029.7661 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.7713 1029.8461 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.8491 1029.9260 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1002.9269 1030.0060 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.0048 1030.0859 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.0826 1030.1659 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.1605 1030.2458 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.2383 1030.3257 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.3161 1030.4057 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.3940 1030.4856 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.4718 1030.5656 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.5497 1030.6455 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.6275 1030.7254 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.7053 1030.8054 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.7832 1030.8853 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.8610 1030.9653 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1003.9389 1031.0452 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.0167 1031.1252 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.0946 1031.2051 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.1724 1031.2850 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.2502 1031.3650 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.3281 1031.4449 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.4059 1031.5249 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.4838 1031.6048 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.5616 1031.6848 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.6394 1031.7647 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.7173 1031.8446 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.7951 1031.9246 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.8730 1032.0045 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1004.9508 1032.0845 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.0286 1032.1644 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.1065 1032.2444 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.1843 1032.3243 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.2622 1032.4042 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.3400 1032.4842 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.4178 1032.5641 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.4957 1032.6441 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.5735 1032.7240 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.6514 1032.8039 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.7292 1032.8839 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.8070 1032.9638 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.8849 1033.0438 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1005.9627 1033.1237 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.0406 1033.2037 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.1184 1033.2836 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.1962 1033.3635 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.2741 1033.4435 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.3519 1033.5234 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.4298 1033.6034 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.5076 1033.6833 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.5854 1033.7633 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.6633 1033.8432 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.7411 1033.9231 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.8190 1034.0031 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.8968 1034.0830 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1006.9746 1034.1630 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.0525 1034.2429 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.1303 1034.3228 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.2082 1034.4028 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.2860 1034.4827 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.3639 1034.5627 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.4417 1034.6426 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.5195 1034.7226 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.5974 1034.8025 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.6752 1034.8824 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.7531 1034.9624 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.8309 1035.0423 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.9087 1035.1223 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1007.9866 1035.2022 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.0644 1035.2822 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.1423 1035.3621 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.2201 1035.4420 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.2979 1035.5220 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.3758 1035.6019 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.4536 1035.6819 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.5315 1035.7618 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.6093 1035.8418 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.6871 1035.9217 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.7650 1036.0016 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.8428 1036.0816 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.9207 1036.1615 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1008.9985 1036.2415 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.0763 1036.3214 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.1542 1036.4013 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.2320 1036.4813 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.3099 1036.5612 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.3877 1036.6412 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.4655 1036.7211 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.5434 1036.8011 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.6212 1036.8810 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.6991 1036.9609 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.7769 1037.0409 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.8547 1037.1208 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1009.9326 1037.2008 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.0104 1037.2807 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.0883 1037.3607 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.1661 1037.4406 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.2439 1037.5205 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.3218 1037.6005 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.3996 1037.6804 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.4775 1037.7604 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.5553 1037.8403 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.6332 1037.9202 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.7110 1038.0002 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.7888 1038.0801 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.8667 1038.1601 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1010.9445 1038.2400 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.0224 1038.3200 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.1002 1038.3999 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.1780 1038.4798 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.2559 1038.5598 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.3337 1038.6397 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.4116 1038.7197 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.4894 1038.7996 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.5672 1038.8796 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.6451 1038.9595 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.7229 1039.0394 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.8008 1039.1194 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.8786 1039.1993 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1011.9564 1039.2793 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.0343 1039.3592 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.1121 1039.4391 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.1900 1039.5191 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.2678 1039.5990 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.3456 1039.6790 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.4235 1039.7589 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.5013 1039.8389 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.5792 1039.9188 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.6570 1039.9987 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.7348 1040.0787 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.8127 1040.1586 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.8905 1040.2386 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1012.9684 1040.3185 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.0462 1040.3985 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.1240 1040.4784 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.2019 1040.5583 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.2797 1040.6383 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.3576 1040.7182 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.4354 1040.7982 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.5133 1040.8781 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.5911 1040.9581 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.6689 1041.0380 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.7468 1041.1179 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.8246 1041.1979 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.9025 1041.2778 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1013.9803 1041.3578 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.0581 1041.4377 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.1360 1041.5176 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.2138 1041.5976 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.2917 1041.6775 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.3695 1041.7575 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.4473 1041.8374 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.5252 1041.9174 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.6030 1041.9973 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.6809 1042.0772 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.7587 1042.1572 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.8365 1042.2371 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.9144 1042.3171 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1014.9922 1042.3970 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.0701 1042.4770 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.1479 1042.5569 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.2257 1042.6368 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.3036 1042.7168 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.3814 1042.7967 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.4593 1042.8767 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.5371 1042.9566 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.6149 1043.0365 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.6928 1043.1165 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.7706 1043.1964 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.8485 1043.2764 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1015.9263 1043.3563 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.0041 1043.4363 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.0820 1043.5162 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.1598 1043.5961 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.2377 1043.6761 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.3155 1043.7560 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.3933 1043.8360 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.4712 1043.9159 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.5490 1043.9959 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.6269 1044.0758 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.7047 1044.1557 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.7826 1044.2357 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.8604 1044.3156 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1016.9382 1044.3956 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1017.0161 1044.4755 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1017.0939 1044.5554 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1017.1718 1044.6354 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1017.2496 1044.7153 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 1017.3274 1044.7953 0.000000e+00 0.000000e+00 0.0000e+00 128 4
