# TESS-SN le2ba4020 G130M FUV z=0.007522  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 1287.4494 1297.1336 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.4593 1297.1436 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.4692 1297.1536 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.4791 1297.1635 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.4890 1297.1735 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.4989 1297.1835 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.5088 1297.1935 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.5187 1297.2034 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.5286 1297.2134 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.5385 1297.2234 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.5484 1297.2333 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.5583 1297.2433 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.5682 1297.2533 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.5781 1297.2633 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.5880 1297.2732 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.5979 1297.2832 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.6078 1297.2932 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.6177 1297.3031 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.6276 1297.3131 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.6375 1297.3231 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.6474 1297.3331 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.6573 1297.3430 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.6672 1297.3530 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.6771 1297.3630 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.6870 1297.3729 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.6969 1297.3829 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.7068 1297.3929 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.7167 1297.4029 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.7266 1297.4128 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.7365 1297.4228 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.7464 1297.4328 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.7562 1297.4428 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.7661 1297.4527 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.7760 1297.4627 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.7859 1297.4727 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.7958 1297.4826 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.8057 1297.4926 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.8156 1297.5026 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.8255 1297.5126 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.8354 1297.5225 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.8453 1297.5325 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.8552 1297.5425 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.8651 1297.5524 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.8750 1297.5624 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.8849 1297.5724 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.8948 1297.5824 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.9047 1297.5923 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.9146 1297.6023 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.9245 1297.6123 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.9344 1297.6222 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.9443 1297.6322 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.9542 1297.6422 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.9641 1297.6522 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.9740 1297.6621 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.9839 1297.6721 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1287.9938 1297.6821 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1288.0037 1297.6920 0.000000e+00 0.000000e+00 0.0000e+00 128 0
FUVA 1288.0136 1297.7020 0.000000e+00 0.000000e+00 0.0000e+00 128 0
