epoch,detector,grating,scale,slope,intercept,factor
2022-10-12_day9,MAMA,G230L,none,None,None,None
2022-10-12_day10,CCD,G430L,none,None,None,None
2022-10-12_day10,CCD,G750L,none,None,None,None
2022-10-22_day19,MAMA,G230L,none,None,None,None
2022-10-22_day20,CCD,G430L,none,None,None,None
2022-10-22_day20,CCD,G750L,none,None,None,None
2023-01-10_day100,MAMA,G230L,none,None,None,None
2023-01-10_day100,CCD,G430L,none,None,None,None
2023-01-10_day100,CCD,G750L,none,None,None,None
