epoch,detector,grating,scale,slope,intercept,factor
2001-09-25_day17,CCD,G430L,none,None,None,None
2001-09-25_day17,MAMA,G140L,none,None,None,None
2001-09-25_day17,MAMA,G230L,none,None,None,None
2001-10-04_day25,CCD,G430L,none,None,None,None
2001-10-04_day25,MAMA,G230L,none,None,None,None
