# LSQ15ABL lclb05010 G140L FUV z=0.087  cos default calcos x1dsum
# segment rest_wvl obs_wvl flux error gross dq mask
FUVA 946.4548 1028.7963 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 946.5283 1028.8763 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 946.6019 1028.9562 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 946.6754 1029.0362 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 946.7490 1029.1161 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 946.8225 1029.1961 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 946.8960 1029.2760 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 946.9696 1029.3559 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.0431 1029.4359 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.1167 1029.5158 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.1902 1029.5958 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.2638 1029.6757 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.3373 1029.7557 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.4109 1029.8356 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.4844 1029.9155 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.5579 1029.9955 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.6315 1030.0754 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.7050 1030.1554 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.7786 1030.2353 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.8521 1030.3152 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.9257 1030.3952 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 947.9992 1030.4751 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.0727 1030.5551 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.1463 1030.6350 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.2198 1030.7150 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.2934 1030.7949 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.3669 1030.8748 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.4405 1030.9548 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.5140 1031.0347 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.5876 1031.1147 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.6611 1031.1946 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.7346 1031.2746 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.8082 1031.3545 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.8817 1031.4344 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 948.9553 1031.5144 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.0288 1031.5943 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.1024 1031.6743 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.1759 1031.7542 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.2494 1031.8342 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.3230 1031.9141 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.3965 1031.9940 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.4701 1032.0740 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.5436 1032.1539 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.6172 1032.2339 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.6907 1032.3138 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.7643 1032.3937 0.000000e+00 0.000000e+00 0.0000e+00 128 4
FUVA 949.8378 1032.4737 0.000000e+00 0.000000e+00 0.0000e+00 128 4
