epoch,detector,grating,scale,slope,intercept,factor
2021-03-13_day20,MAMA,G230L,none,None,None,None
2021-03-13_day20,CCD,G430L,none,None,None,None
2021-03-13_day20,CCD,G750L,none,None,None,None
